nombreOriginal;OBJECTID;ID_EJE;ID_GRUPO;ID_TIPO;TX_CAPA;NU_DIRECCI;NU_DOBLE_S;TX_NOMBRE;TX_NOMBRE_;Shape_Leng
Calle del Conde Duque;1177;1169;1463;1;CICLOCALLES;-1;0;Calle del Conde Duque;CONDE DUQUE;153,97881375400
Calle de Pe±a Ambote;1178;1170;1469;1;CICLOCALLES;1;0;Calle de Pe±a Ambote;PEÐA AMBOTE;345,30506243800
Avenida de Santa Eugenia;1179;1171;1470;1;CICLOCALLES;1;0;Avenida de Santa Eugenia;SANTA EUGENIA;720,24756335900
Avenida de Santa Eugenia;1180;1172;1471;1;CICLOCALLES;-1;0;Avenida de Santa Eugenia;SANTA EUGENIA;757,72020867200
Calle de Fuentespina;1181;1173;1472;1;CICLOCALLES;-1;0;Calle de Fuentespina;FUENTESPINA;484,27355850200
Calle de Sierra Elvira;1182;1174;1475;1;CICLOCALLES;1;0;Calle de Sierra Elvira;SIERRA ELVIRA;377,07091273500
Calle de la Concordia;1183;1175;1477;1;CICLOCALLES;1;0;Calle de la Concordia;CONCORDIA;29,20446746850
Calle del Monte Olivetti;1184;1176;1482;1;CICLOCALLES;1;0;Calle del Monte Olivetti;MONTE OLIVETTI;368,94799214000
Calle de Alfonso XIII;1185;1177;1483;1;CICLOCALLES;1;0;Calle de Alfonso XIII;ALFONSO XIII;230,89916092900
Calle de Santa Marta;1186;1178;1485;1;CICLOCALLES;1;0;Calle de Santa Marta;SANTA MARTA;239,22400707700
Calle de Pico Moncayo;1187;1179;1486;1;CICLOCALLES;1;0;Calle de Pico Moncayo;PICO MONCAYO;142,65609107200
Calle del Disc¾bolo;1188;1180;1489;1;CICLOCALLES;-1;0;Calle del Disc¾bolo;DISCOBOLO;73,80548221350
Calle de GutiÚrrez Canales;1189;1181;1490;1;CICLOCALLES;-1;0;Calle de GutiÚrrez Canales;GUTIERREZ CANALES;310,63080167700
Calle de Torre Arias;1190;1182;1490;1;CICLOCALLES;-1;0;Calle de Torre Arias;TORRE ARIAS;195,23759043500
Calle de Valderrobres;1191;1183;1490;1;CICLOCALLES;-1;0;Calle de Valderrobres;VALDERROBRES;207,28549184400
Calle de Villaescusa;1192;1184;1496;1;CICLOCALLES;1;0;Calle de Villaescusa;VILLAESCUSA;655,35812838900
Calle de Villasilos;1193;1185;1497;1;CICLOCALLES;1;0;Calle de Villasilos;VILLASILOS;320,61507939900
Calle de Pobladura del Valle;1194;1186;1498;1;CICLOCALLES;1;0;Calle de Pobladura del Valle;POBLADURA DEL VALLE;87,92570638060
Calle de Alberique;1195;1187;1499;1;CICLOCALLES;1;0;Calle de Alberique;ALBERIQUE;623,25615527000
Calle de Alberique;1196;1188;1500;1;CICLOCALLES;-1;0;Calle de Alberique;ALBERIQUE;240,65369829300
Calle de Albaida;1197;1189;1501;1;CICLOCALLES;-1;0;Calle de Albaida;ALBAIDA;761,01471360400
Calle de Julio Chellini;1198;1190;1503;1;CICLOCALLES;-1;0;Calle de Julio Chellini;HELLIN;411,06269378500
Calle de Alberique;1199;1191;1504;1;CICLOCALLES;-1;0;Calle de Alberique;ALBERIQUE;380,49287192100
Calle de Julio Chellini;1200;1192;1505;1;CICLOCALLES;-1;0;Calle de Julio Chellini;HELLIN;478,14151006200
Calle de Albaida;1201;1193;1506;1;CICLOCALLES;-1;0;Calle de Albaida;ALBAIDA;715,88880964000
Calle de los Aparejadores;1202;1194;1507;1;CICLOCALLES;1;0;Calle de los Aparejadores;APAREJADORES;43,47281967900
Calle de Julio Chellini;1203;1195;1507;1;CICLOCALLES;1;0;Calle de Julio Chellini;HELLIN;137,64816330600
Calle de Gregorio L¾pez Madera;1204;1196;1508;1;CICLOCALLES;-1;0;Calle de Gregorio L¾pez Madera;GREGORIO LOPEZ MADERA;369,70389423400
Calle de Gregorio L¾pez Madera;1205;1197;1509;1;CICLOCALLES;1;0;Calle de Gregorio L¾pez Madera;GREGORIO LOPEZ MADERA;371,19495379300
Calle de los Aparejadores;1206;1198;1510;1;CICLOCALLES;1;0;Calle de los Aparejadores;APAREJADORES;88,89822030850
Calle de los Pintores;1207;1199;1510;1;CICLOCALLES;1;0;Calle de los Pintores;PINTORES;106,71814234400
Calle de los Delineantes;1208;1200;1512;1;CICLOCALLES;1;0;Calle de los Delineantes;DELINEANTES;188,57530409000
Calle de Miami;1209;1201;1516;1;CICLOCALLES;1;0;Calle de Miami;MIAMI;733,42621600400
;1210;1202;1517;1;CICLOCALLES;0;0;;;131,54659367600
Calle de los Hermanos GarcÝa Noblejas;1211;1203;1519;1;CICLOCALLES;-1;0;Calle de los Hermanos GarcÝa Noblejas;HERMANOS GARCIA NOBLEJAS;49,60549896080
Calle de Orense;1212;1204;1526;1;CICLOCALLES;1;0;Calle de Orense;ORENSE;144,43224378600
Calle de Carlos Rubio;1213;1205;1532;1;CICLOCALLES;1;0;Calle de Carlos Rubio;CARLOS RUBIO;97,06491595810
Calle de Almansa;1214;1206;1533;1;CICLOCALLES;-1;0;Calle de Almansa;ALMANSA;388,30710947200
Calle de San Raimundo;1215;1207;1535;1;CICLOCALLES;-1;0;Calle de San Raimundo;SAN RAIMUNDO;20,31857157570
Calle del Pez Austral;1255;1247;1616;1;CICLOCALLES;1;0;Calle del Pez Austral;PEZ AUSTRAL;357,67873241600
Calle de la Estrella Polar;1256;1248;1617;1;CICLOCALLES;1;0;Calle de la Estrella Polar;ESTRELLA POLAR;268,64398099700
Calle de Juan Esplandiu;1257;1249;1618;1;CICLOCALLES;0;1;Calle de Juan Esplandiu;JUAN ESPLANDIU;247,92846572900
Calle de Juan Esplandiu;1258;1250;1619;1;CICLOCALLES;1;0;Calle de Juan Esplandiu;JUAN ESPLANDIU;87,93822105070
Calle de Ambr¾s;1259;1251;1620;1;CICLOCALLES;1;0;Calle de Ambr¾s;AMBROS;302,25452750400
Calle de Palas de Rey;1260;1252;1621;1;CICLOCALLES;0;1;Calle de Palas de Rey;PALAS DE REY;1502,19468522000
Calle de Bocßngel;1261;1253;1622;1;CICLOCALLES;1;0;Calle de Bocßngel;BOCANGEL;166,45870865500
Calle de Ram¾n de Aguinaga;1262;1254;1623;1;CICLOCALLES;1;0;Calle de Ram¾n de Aguinaga;RAMON DE AGUINAGA;91,15036604950
Paseo del MarquÚs de Zafra;1263;1255;1625;1;CICLOCALLES;1;0;Paseo del MarquÚs de Zafra;MARQUES DE ZAFRA;44,52693428660
Calle de las Islas Jarvi;1264;1256;1626;1;CICLOCALLES;0;1;Calle de las Islas Jarvi;ISLAS JARVI;218,91253472700
Calle de la Isla de Java;1265;1257;1627;1;CICLOCALLES;0;1;Calle de la Isla de Java;ISLA DE JAVA;209,80358690100
Calle de Nuestra Se±ora de Valverde;1266;1258;1628;1;CICLOCALLES;-1;0;Calle de Nuestra Se±ora de Valverde;NUESTRA SEÐORA DE VALVERDE;54,45434457170
Calle de las Islas Bermudas;1267;1259;1629;1;CICLOCALLES;0;1;Calle de las Islas Bermudas;ISLAS BERMUDAS;241,70310393900
Calle de Aurelio Gonzßlez de Gregorio;1268;1260;1630;1;CICLOCALLES;-1;0;Calle de Aurelio Gonzßlez de Gregorio;AURELIO GONZALEZ DE GREGORIO;43,49089209440
Callej¾n de D¾mine;1269;1261;1631;1;CICLOCALLES;-1;0;Callej¾n de D¾mine;DOMINE;152,39055580200
Calle de la Isla de Mindanao;1270;1262;1632;1;CICLOCALLES;-1;0;Calle de la Isla de Mindanao;ISLA DE MINDANAO;62,99357509890
Calle de las PeonÝas;1271;1263;1633;1;CICLOCALLES;-1;0;Calle de las PeonÝas;PEONIAS;420,07819004700
Calle de las PeonÝas;1272;1264;1634;1;CICLOCALLES;1;0;Calle de las PeonÝas;PEONIAS;436,57334046700
Calle de Enrique de Prada;1273;1265;1635;1;CICLOCALLES;1;0;Calle de Enrique de Prada;ENRIQUE DE PRADA;256,86985976900
Calle de Hilario Pe±asco;1274;1266;1638;1;CICLOCALLES;-1;0;Calle de Hilario Pe±asco;HILARIO PEÐASCO;76,82341809740
Calle de Guadalajara;1275;1267;1639;1;CICLOCALLES;-1;0;Calle de Guadalajara;GUADALAJARA;257,02513136600
Calle de JosÚ MarÝa Fernßndez Lanseros;1276;1268;1640;1;CICLOCALLES;-1;0;Calle de JosÚ MarÝa Fernßndez Lanseros;JOSE MARIA FERNANDEZ LANSEROS;138,14568189000
Calle de Raquel MÚller;1277;1269;1640;1;CICLOCALLES;-1;0;Calle de Raquel MÚller;RAQUEL MELLER;136,51917071500
Calle del Ap¾stol Santiago;1278;1270;1642;1;CICLOCALLES;1;0;Calle del Ap¾stol Santiago;APOSTOL SANTIAGO;66,31786442700
Avenida de Daroca;1279;1271;1643;1;CICLOCALLES;1;0;Avenida de Daroca;DAROCA;180,51092592100
Avenida de Daroca;1280;1272;1646;1;CICLOCALLES;1;0;Avenida de Daroca;DAROCA;132,23614939000
Calle de Portugalete;1281;1273;1651;1;CICLOCALLES;-1;0;Calle de Portugalete;PORTUGALETE;152,10662326900
Calle de Tirajana;1282;1274;1652;1;CICLOCALLES;-1;0;Calle de Tirajana;TIRAJANA;103,07000289800
Calle de Valleguerra;1283;1275;1653;1;CICLOCALLES;-1;0;Calle de Valleguerra;VALLEGUERRA;143,80871961300
Calle de Alcalß;1284;1276;1658;1;CICLOCALLES;1;0;Calle de Alcalß;ALCALA;84,09482858020
Calle de Cipriano Sancho;1285;1277;1659;1;CICLOCALLES;1;0;Calle de Cipriano Sancho;CIPRIANO SANCHO;119,72080848700
Calle de Alcalß;1286;1278;1660;1;CICLOCALLES;1;0;Calle de Alcalß;ALCALA;31,86397473700
Calle de Benidorm;1287;1279;1661;1;CICLOCALLES;1;0;Calle de Benidorm;BENIDORM;235,85596374000
Calle de los Hermanos G¾mez;1288;1280;1664;2;PEATONAL;0;0;Calle de los Hermanos G¾mez;HERMANOS GOMEZ;30,13998084520
Calle de Pablo Lafargue;1289;1281;1667;1;CICLOCALLES;1;0;Calle de Pablo Lafargue;PABLO LAFARGUE;213,17538924800
Calle de MarÝa Teresa Sßenz de Heredia;1290;1282;1668;1;CICLOCALLES;1;0;Calle de MarÝa Teresa Sßenz de Heredia;MARIA TERESA SAENZ DE HEREDIA;100,53736539800
Calle de Santa Genoveva;1291;1283;1669;1;CICLOCALLES;1;0;Calle de Santa Genoveva;SANTA GENOVEVA;79,99688223940
Calle de Balbina Valverde;1292;1284;1674;1;CICLOCALLES;1;0;Calle de Balbina Valverde;BALBINA VALVERDE;149,94176380900
Calle del Nervi¾n;1293;1285;1674;1;CICLOCALLES;1;0;Calle del Nervi¾n;NERVION;194,91004208100
Calle del Tambre;1294;1286;1674;1;CICLOCALLES;1;0;Calle del Tambre;TAMBRE;416,96779519800
Calle del Darro;1295;1287;1679;1;CICLOCALLES;1;0;Calle del Darro;DARRO;35,00415106710
Calle de Francisco de AsÝs MÚndez Casariego;1296;1288;1680;1;CICLOCALLES;1;0;Calle de Francisco de AsÝs MÚndez Casariego;FRANCISCO DE ASIS MENDEZ;193,97166309800
Calle de San Julio;1297;1289;1681;1;CICLOCALLES;1;0;Calle de San Julio;SAN JULIO;161,26397351700
Calle de Durango;1298;1290;1683;1;CICLOCALLES;1;0;Calle de Durango;DURAN;152,26309555200
Calle de Gallarza;1299;1291;1683;1;CICLOCALLES;1;0;Calle de Gallarza;GALLARZA;99,26090392300
Calle de Las Caleras;1300;1292;1683;1;CICLOCALLES;1;0;Calle de Las Caleras;LAS CALERAS;243,76180456400
Calle de MarÝa Francisca;1301;1293;1683;1;CICLOCALLES;1;0;Calle de MarÝa Francisca;MARIA FRANCISCA;85,39626924340
Calle de Cartagena;1302;1294;1687;1;CICLOCALLES;0;1;Calle de Cartagena;CARTAGENA;140,27271510800
Calle de Gustavo Fernßndez Balbuena;1303;1295;1696;1;CICLOCALLES;1;0;Calle de Gustavo Fernßndez Balbuena;GUSTAVO FERNANDEZ BALBUENA;173,24333753400
Calle del Sauce;1304;1296;1696;1;CICLOCALLES;1;0;Calle del Sauce;SAUCE;168,03123678100
Calle de ?ngel Hernßndez;1305;1297;1699;1;CICLOCALLES;1;0;Calle de ?ngel Hernßndez;ANGEL HERNANDEZ;69,07607995550
Calle de MartÝn Machio;1306;1298;1701;1;CICLOCALLES;1;0;Calle de MartÝn Machio;MARTIN MACHIO;43,95727709700
Calle de Torpedero Tucumßn;1307;1299;1704;1;CICLOCALLES;1;0;Calle de Torpedero Tucumßn;TORPEDO TUCUMAN;335,65686692000
Calle de Romero Gir¾n;1308;1300;1705;1;CICLOCALLES;-1;0;Calle de Romero Gir¾n;ROMERO GIRON;427,28878107900
Calle de Juan Ram¾n JimÚnez;1309;1301;1706;1;CICLOCALLES;-1;0;Calle de Juan Ram¾n JimÚnez;JUAN RAMON JIMENEZ;51,80850384530
Calle de A±astro;1311;1303;1710;2;PEATONAL;0;0;Calle de A±astro;AÐASTRO;19,56373020290
Avenida de la Gran VÝa de Hortaleza;1312;1304;1710;2;PEATONAL;0;0;Avenida de la Gran VÝa de Hortaleza;GRAN VIA DE HORTALEZA;96,51354388730
Calle de Alcorisa;1313;1305;1711;1;CICLOCALLES;1;0;Calle de Alcorisa;ALCORISA;336,33955961800
Avenida de Machu Picchu;1314;1306;1714;1;CICLOCALLES;1;0;Avenida de Machu Picchu;MACHUPICHU;192,48986262500
Avenida de Machu Picchu;1315;1307;1715;1;CICLOCALLES;-1;0;Avenida de Machu Picchu;MACHUPICHU;67,71511755060
Calle de Ram¾n Power;1316;1308;1716;1;CICLOCALLES;-1;0;Calle de Ram¾n Power;RAMON POWER;981,02122880100
Calle de la Villa de Pons;1317;1309;1719;1;CICLOCALLES;1;0;Calle de la Villa de Pons;VILLA DE PONS;127,52964150300
Calle de EstÝbaliz;1318;1310;1720;1;CICLOCALLES;1;0;Calle de EstÝbaliz;ESTIBALIZ;18,08147503130
Calle de ?ngel Luis de la Herrßn;1319;1311;1721;1;CICLOCALLES;1;0;Calle de ?ngel Luis de la Herrßn;ANGEL LUIS DE LA HERRAN;192,24124581700
;1320;1312;1722;1;CICLOCALLES;0;0;;;198,77057638000
Calle de JosÚ MarÝa Morelos;1321;1313;1723;1;CICLOCALLES;1;0;Calle de JosÚ MarÝa Morelos;JOSE MARIA MORELOS;106,69154244000
Calle de L¾pez de Hoyos;1322;1314;1724;1;CICLOCALLES;1;0;Calle de L¾pez de Hoyos;LOPEZ DE HOYOS;56,58382867680
Calle de AndrÚs Obispo;1323;1315;1725;1;CICLOCALLES;1;0;Calle de AndrÚs Obispo;ANDRES OBISPO;242,76115487700
Calle Manzanar;1324;1316;1726;1;CICLOCALLES;1;0;Calle Manzanar;MANZANAR;122,98543684300
Calle de la Villa de Churriana;1325;1317;1727;1;CICLOCALLES;1;0;Calle de la Villa de Churriana;VILLA DE CHURRIANA;266,77823081100
Plaza de Manuel Rodrigo;1326;1318;1728;1;CICLOCALLES;1;0;Plaza de Manuel Rodrigo;MANUEL RODRIGO;120,10994486300
Paseo de los Melanc¾licos;1327;1319;1731;1;CICLOCALLES;-1;0;Paseo de los Melanc¾licos;MELANCOLICOS;279,77189471900
Calle de Bercial;1328;1320;1732;1;CICLOCALLES;1;0;Calle de Bercial;BERCIAL;90,96807778530
Paseo de los Melanc¾licos;1329;1321;1733;1;CICLOCALLES;1;0;Paseo de los Melanc¾licos;MELANCOLICOS;81,87447480400
Paseo de los Olmos;1330;1322;1734;1;CICLOCALLES;1;0;Paseo de los Olmos;OLMOS;160,38826655900
Calle del Concejal Benito MartÝn Lozano;1331;1323;1735;1;CICLOCALLES;1;0;Calle del Concejal Benito MartÝn Lozano;CONCEJAL BENITO MARTIN LOZANO;278,21633745900
Calle de Las Cigarreras;1332;1324;1736;1;CICLOCALLES;1;0;Calle de Las Cigarreras;LAS CIGARRERAS;131,02142286200
Calle de la Ribera de Curtidores;1333;1325;1737;1;CICLOCALLES;1;0;Calle de la Ribera de Curtidores;RIBERA DE CURTIDORES;80,76545883100
Calle de Miguel Servet;1334;1326;1739;1;CICLOCALLES;-1;0;Calle de Miguel Servet;MIGUEL SERVET;285,98300271000
Calle de SombrererÝa;1335;1327;1740;1;CICLOCALLES;1;0;Calle de SombrererÝa;SOMBRERERIA;206,83460332100
Calle del Doctor Fourquet;1336;1328;1743;1;CICLOCALLES;1;0;Calle del Doctor Fourquet;DOCTOR FOURQUET;170,99108982900
Calle de Argumosa;1337;1329;1744;1;CICLOCALLES;1;0;Calle de Argumosa;ARGUMOSA;47,50433418170
Calle de JosÚ Antonio de Armona;1338;1330;1746;1;CICLOCALLES;1;0;Calle de JosÚ Antonio de Armona;JOSE ANTONIO DE ARMONA;321,53604207600
Calle de Mallorca;1339;1331;1746;1;CICLOCALLES;1;0;Calle de Mallorca;MALLORCA;120,75916072800
Calle de Murcia;1340;1332;1747;1;CICLOCALLES;1;0;Calle de Murcia;MURCIA;386,47961024100
Paseo de Santa MarÝa de la Cabeza;1341;1333;1749;1;CICLOCALLES;1;0;Paseo de Santa MarÝa de la Cabeza;SANTA MARIA DE LA CABEZA;75,70931951630
Paseo de la Esperanza;1342;1334;1751;1;CICLOCALLES;0;1;Paseo de la Esperanza;ESPERANZA;78,96565420590
Calle de Sebastißn Elcano;1343;1335;1752;1;CICLOCALLES;1;0;Calle de Sebastißn Elcano;SEBASTIAN EL CANO;81,32594692400
Calle del MarquÚs de Toca;1344;1336;1753;1;CICLOCALLES;1;0;Calle del MarquÚs de Toca;MARQUES DE TOCA;116,70088849400
Calle de Ventura de la Vega;1345;1337;1754;1;CICLOCALLES;1;0;Calle de Ventura de la Vega;VENTURA DE LA VEGA;194,83249609600
Calle de la Cooperativa Eléctrica;1346;1338;1755;1;CICLOCALLES;-1;0;Calle de la Cooperativa Eléctrica;COOPERATIVA ELECTRICA;335,99148794000
Calle de la Cooperativa Eléctrica;1347;1339;1756;1;CICLOCALLES;1;0;Calle de la Cooperativa Eléctrica;COOPERATIVA ELECTRICA;342,83711340600
Calle de Esteban Carros;1348;1340;1757;1;CICLOCALLES;1;0;Calle de Esteban Carros;ESTEBAN CARROS;169,70592907000
Calle del Padre Llanos;1349;1341;1758;1;CICLOCALLES;1;0;Calle del Padre Llanos;PADRE LLANOS;92,69643161930
Ronda Sur;1350;1342;1759;1;CICLOCALLES;-1;0;Ronda Sur;SUR;338,53694405600
Calle de los Barrios;1351;1343;1760;1;CICLOCALLES;-1;0;Calle de los Barrios;BARRIOS;576,85079808600
Calle de Martos;1352;1344;1761;1;CICLOCALLES;1;0;Calle de Martos;MARTOS;183,67257361500
Calle de Villacarrillo;1353;1345;1762;1;CICLOCALLES;1;0;Calle de Villacarrillo;VILLACARRILLO;202,27412054800
Calle de Cazorla;1354;1346;1763;1;CICLOCALLES;1;0;Calle de Cazorla;CAZORLA;370,04870270800
Calle de la Serena;1355;1347;1764;1;CICLOCALLES;1;0;Calle de la Serena;SERENA;42,10049913520
Calle de la Campi±a;1356;1348;1766;1;CICLOCALLES;-1;0;Calle de la Campi±a;CAMPIÐA;377,22793162000
Calle de la Serena;1357;1349;1767;1;CICLOCALLES;-1;0;Calle de la Serena;SERENA;37,24751431090
Calle del Puerto de Balbarßn;1358;1350;1770;1;CICLOCALLES;-1;0;Calle del Puerto de Balbarßn;PUERTO DE BALBARAN;129,50062945900
Calle del Doctor Sßnchez;1359;1351;1771;1;CICLOCALLES;-1;0;Calle del Doctor Sßnchez;DOCTOR SANCHEZ;121,49002597900
Avenida del Parque de Palomeras Bajas;1360;1352;1772;1;CICLOCALLES;-1;0;Avenida del Parque de Palomeras Bajas;PARQUE DE PALOMERAS BAJAS;946,82828033000
Calle de Mejorana;1361;1353;1775;1;CICLOCALLES;1;0;Calle de Mejorana;MEJORANA;457,90438113300
Calle de Avelino Fernßndez de la Poza;1362;1354;1776;1;CICLOCALLES;-1;0;Calle de Avelino Fernßndez de la Poza;AVELINO FERNANDEZ DE LA POZA;265,72399669100
Calle de Mejorana;1363;1355;1777;1;CICLOCALLES;-1;0;Calle de Mejorana;MEJORANA;193,40863024900
Calle del Convenio;1364;1356;1778;1;CICLOCALLES;1;0;Calle del Convenio;CONVENIO;183,45023247300
Calle del Pintor Sorolla;1365;1357;1778;1;CICLOCALLES;1;0;Calle del Pintor Sorolla;PINTOR SOROLLA;138,96800773400
Calle de Manuel Maroto;1366;1358;1779;1;CICLOCALLES;1;0;Calle de Manuel Maroto;MANUEL MAROTO;410,74818210800
Calle del Pßrroco Don Emilio Franco;1367;1359;1779;1;CICLOCALLES;1;0;Calle del Pßrroco Don Emilio Franco;PARROCO DON EMILIO FRANCO;270,26447847900
Calle de Gregorio Sßnchez Herrßez;1368;1360;1781;1;CICLOCALLES;1;0;Calle de Gregorio Sßnchez Herrßez;GREGORIO SANCHEZ;109,91022350600
Calle de Tomßs Esteban;1369;1361;1781;1;CICLOCALLES;1;0;Calle de Tomßs Esteban;TOMAS ESTEBAN;123,53536975100
Calle de MelquÝades Biencinto;1370;1362;1786;1;CICLOCALLES;1;0;Calle de MelquÝades Biencinto;MELQUIADES BIENCINTO;355,84482055500
Calle de Antonia Calas;1371;1363;1787;1;CICLOCALLES;1;0;Calle de Antonia Calas;ANTONIA CALAS;111,97530412600
Calle del Cerro Negro;1372;1364;1791;1;CICLOCALLES;0;1;Calle del Cerro Negro;CERRO NEGRO;95,88049424630
Calle del Cristo de Lepanto;1373;1365;1793;1;CICLOCALLES;1;0;Calle del Cristo de Lepanto;CRISTO DE LEPANTO;124,68069517900
Calle de Mariano Vela;1374;1366;1794;1;CICLOCALLES;1;0;Calle de Mariano Vela;MARIANO VELA;558,92453691900
Calle de Primitiva Ga±ßn;1375;1367;1794;1;CICLOCALLES;1;0;Calle de Primitiva Ga±ßn;PRIMITIVA GAÐAN;282,90118426200
Calle de Enrique Fuentes;1376;1368;1796;1;CICLOCALLES;1;0;Calle de Enrique Fuentes;ENRIQUE FUENTES;42,55902111070
Calle de Madridejos;1377;1369;1799;1;CICLOCALLES;1;0;Calle de Madridejos;MADRIDEJOS;391,09014532500
Calle de San Casimiro;1378;1370;1801;1;CICLOCALLES;1;0;Calle de San Casimiro;SAN CASIMIRO;90,05994621320
Calle de Manuel Noya;1379;1371;1802;1;CICLOCALLES;0;1;Calle de Manuel Noya;MANUEL NOYA;212,13234260700
Calle del Amor Hermoso;1380;1372;1804;1;CICLOCALLES;1;0;Calle del Amor Hermoso;AMOR HERMOSO;103,63388822100
Calle de Mirasierra;1381;1373;1805;1;CICLOCALLES;1;0;Calle de Mirasierra;MIRASIERRA;371,73330355200
Calle de la Cuesta;1382;1374;1806;1;CICLOCALLES;1;0;Calle de la Cuesta;CUESTA;117,62920637700
Calle de Manuel Noya;1383;1375;1808;1;CICLOCALLES;0;1;Calle de Manuel Noya;MANUEL NOYA;166,39160432000
Calle de las Escuelas;1384;1376;1809;1;CICLOCALLES;1;0;Calle de las Escuelas;ESCUELAS;205,78019387400
Calle de Alicante;1385;1377;1812;1;CICLOCALLES;1;0;Calle de Alicante;ALICANTE;119,37263582200
Calle del Hierro;1386;1378;1813;1;CICLOCALLES;1;0;Calle del Hierro;HIERRO;119,25815469000
Calle del Granito;1387;1379;1814;1;CICLOCALLES;1;0;Calle del Granito;GRANITO;252,37224062800
Calle del Cobre;1388;1380;1815;1;CICLOCALLES;1;0;Calle del Cobre;COBRE;84,94304557050
Calle de los Embajadores;1389;1381;1817;2;PEATONAL;0;0;Calle de los Embajadores;EMBAJADORES;119,75729391900
Calle de Turmalina;1390;1382;1818;1;CICLOCALLES;1;0;Calle de Turmalina;TURMALINA;76,21864701670
Calle de Tomßs Bret¾n;1391;1383;1819;1;CICLOCALLES;1;0;Calle de Tomßs Bret¾n;TOMAS BRETON;222,29831851900
Calle del Sacramento;1392;1384;1820;1;CICLOCALLES;1;0;Calle del Sacramento;SACRAMENTO;205,42812741800
Calle de San Justo;1393;1385;1820;1;CICLOCALLES;1;0;Calle de San Justo;SAN JUSTO;147,02588855100
Calle de Delicias;1394;1386;1821;1;CICLOCALLES;1;0;Calle de Delicias;DELICIAS;94,22230328020
Calle de Bustamante;1395;1387;1822;1;CICLOCALLES;1;0;Calle de Bustamante;BUSTAMANTE;373,61607150500
Estaci¾n de Delicias;1396;1388;1823;1;CICLOCALLES;1;0;Estaci¾n de Delicias;ESTACION DE DELICIAS;219,97293669100
Calle de la Magdalena;1397;1389;1827;1;CICLOCALLES;1;0;Calle de la Magdalena;MAGDALENA;307,86898714900
Plaza de Jacinto Benavente;1398;1390;1837;1;CICLOCALLES;1;0;Plaza de Jacinto Benavente;JACINTO BENAVENTE;79,43597787120
Calle de Clara Campoamor;1399;1391;1838;1;CICLOCALLES;-1;0;Calle de Clara Campoamor;CLARA CAMPOAMOR;169,78194399500
Calle de Francisco GarcÝa;1400;1392;1838;1;CICLOCALLES;-1;0;Calle de Francisco GarcÝa;FRANCISCO GARCIA;172,47332883800
Calle de ?lvarez Abellßn;1401;1393;1840;1;CICLOCALLES;-1;0;Calle de ?lvarez Abellßn;ALVAREZ AVELLAN;314,42525639200
Calle del Jilguero;1402;1394;1841;1;CICLOCALLES;-1;0;Calle del Jilguero;JILGUERO;118,93885065900
Calle del PelÝcano;1403;1395;1841;1;CICLOCALLES;-1;0;Calle del PelÝcano;PELICANO;377,01297934000
Avenida de Abrantes;1404;1396;1843;1;CICLOCALLES;-1;0;Avenida de Abrantes;ABRANTES;332,16982809800
Calle de Braganza;1405;1397;1844;1;CICLOCALLES;-1;0;Calle de Braganza;BRAGANZA;123,02238992600
Calle de la Parra;1406;1398;1846;1;CICLOCALLES;-1;0;Calle de la Parra;PARRA;458,30592258100
Calle del Doctor Espina;1407;1399;1847;1;CICLOCALLES;1;0;Calle del Doctor Espina;DOCTOR ESPINA;380,99264635300
Calle de Ferreira;1408;1400;1851;1;CICLOCALLES;-1;0;Calle de Ferreira;FERREIRA;89,35715953860
Calle de Castro de Oro;1409;1401;1852;1;CICLOCALLES;-1;0;Calle de Castro de Oro;CASTRO DE ORO;108,43721189400
Calle de Luisa Mu±oz;1410;1402;1852;1;CICLOCALLES;-1;0;Calle de Luisa Mu±oz;LUISA MUÐOZ;114,00319186800
Calle del Cuclillo;1411;1403;1854;1;CICLOCALLES;-1;0;Calle del Cuclillo;CUCLILLO;58,40317795450
Calle de la Oca;1412;1404;1856;1;CICLOCALLES;-1;0;Calle de la Oca;OCA;49,10769200750
Calle de Zaida;1413;1405;1857;1;CICLOCALLES;-1;0;Calle de Zaida;ZAIDA;93,66641711640
Calle del Pinz¾n;1414;1406;1858;1;CICLOCALLES;-1;0;Calle del Pinz¾n;PINZON;632,62575736800
Calle de Blasa PÚrez;1415;1407;1862;1;CICLOCALLES;1;0;Calle de Blasa PÚrez;BLASA PEREZ;128,79881001200
Calle de Eurico;1416;1408;1863;1;CICLOCALLES;1;0;Calle de Eurico;EURICO;143,33917196200
Calle de Rasc¾n;1417;1409;1864;1;CICLOCALLES;1;0;Calle de Rasc¾n;RASCON;113,23324465900
Calle de Witiza;1418;1410;1865;1;CICLOCALLES;1;0;Calle de Witiza;WITIZA;225,75296168500
Calle de Atanagildo;1419;1411;1866;1;CICLOCALLES;-1;0;Calle de Atanagildo;ATANAGILDO;78,55281329260
Calle de Gundemaro;1420;1412;1867;1;CICLOCALLES;-1;0;Calle de Gundemaro;GUNDEMARO;75,13102164040
Calle de Santa Catalina de Laboure;1421;1413;1869;1;CICLOCALLES;-1;0;Calle de Santa Catalina de Laboure;SANTA CATALINA DE LABOURE;172,81626034400
Calle de Tinam·s;1422;1414;1870;1;CICLOCALLES;1;0;Calle de Tinam·s;TINAMUS;273,11186037300
Calle de Mercedes Arteaga;1423;1415;1872;1;CICLOCALLES;0;1;Calle de Mercedes Arteaga;MERCEDES ARTEAGA;228,98473483100
